review_id,review_text,sentiment
16531,"Great experience, highly recommend to everyone. The cinematography was decent.",1
9515,Excellent production and the cast did a marvelous job.,1
4611,"I hated this movie, it was boring and the acting was terrible.",0
5118,A masterpiece — compelling and heartwarming.,1
16947,One of the worst movies I've seen. Disappointing.,0
6386,One of the worst movies I've seen. Disappointing. The soundtrack was forgettable.,0
15140,A frustrating and forgettable movie. A frustrating and forgettable movie.,0
6272,Fantastic plot and wonderful performances. The dialogues were sharp.,1
342,"I HATED THIS MOVIE, IT WAS BORING AND THE ACTING WAS TERRIBLE. IT MISSED EMOTIONAL DEPTH. Fantastic plot and wonderful performances.",0
829,I did not enjoy it; wouldn't recommend.,0
12530,I really enjoyed it; will watch again.,1
11552,Poorly written and badly executed.,0
9528,Fantastic plot and wonderful performances. The dialogues were sharp.,1
11837,I really enjoyed it; will watch again.,1
314,"Entertaining, emotional and beautifully directed. It missed emotional depth.",1
11698,Terrible film. The plot was weak and predictable.,0
10052,Poorly written and badly executed. The script needed polishing.,0
12864,A masterpiece — compelling and heartwarming.,1
16071,Terrible film. The plot was weak and predictable.,0
17137,Amazing film! The story was gripping and I was impressed. The cinematography was decent.,1
18262,A very satisfying cinematic experience. I liked the character arcs. One of the best movies I've seen this year. Brilliant!,1
4910,"Entertaining, emotional and beautifully directed.",1
17797,Poorly written and badly executed.,0
8874,"I hated this movie, it was boring and the acting was terrible.",0
18286,"I hated this movie, it was boring and the acting was terrible. The pace felt slow.",0
410,Amazing film! The story was gripping and I was impressed.,1
3796,TERRIBLE FILM. THE PLOT WAS WEAK AND PREDICTABLE.,0
2704,One of the best movies I've seen this year. Brilliant!,1
10343,Fantastic plot and wonderful perf?rmances.,1
4982,"Waste of time, not worth watching.",0
8583,"I hated this movie, it was boring and the acting was terrible.",0
7668,"Great experience, highly recommend to everyone. The script needed polishing.",1
17518,A masterpiece — compelling and heartwarming.,1
17184,A frustrating and forgettable movie. The pace felt slow.,0
9726,A masterpiece — compelling and heartwarming. It missed emotional depth.,1
18154,Terrible film. The plot was weak and predictable.,0
7500,One of the worst movies I've seen. Disappointing. The visual effects were impressive.,0
17037,A mess — confusing and unengaging.,0
7721,Fantastic plot and wonderful performances.,1
1906,TERRIBLE FILM. THE PLOT WAS WEAK AND PREDICTABLE. THE PACE FELT SLOW.,0
6718,"Excellent production and the cast did a marvelous job. The script needed polishing. I loved this movie, it was fantastic and the acting was superb.",1
2175,A masterpiece — compelling and heartwarming. It had funny moments.,1
6770,"I hated this movie, it was boring and the acting was terrible.",0
7162,"I HATED THIS MOVIE, IT WAS BORING AND THE ACTING WAS TERRIBLE.",0
6505,I really enjoyed it; will watch again.,1
18766,One of the best movies I've seen this year. Brilliant! It missed emotiona... depth.,1
4421,A VERY SATISFYING CINEMATIC EXPERIENCE. THE DIALOGUES WERE SHARP.,1
1273,Weak plot and poor performances. The script needed polishing.,0
452,"I hated this movie, it was boring and the acting was terrible. The visual effects were impressive.",0
3520,"Great experience, highly recommend to everyone.",1
17478,I really enjoyed it; will watch again.,1
9568,Excellent production and the cast did a marvelous job.,1
248,A frustrating and forgettable movie. I liked the character arcs.,0
17816,Fantastic plot and wonderful performances. The cinematography was decent.,1
1748,"Entertaining, emotional and beautifully directed. The script needed polishing.",1
2086,"One of the best movies I've seen this year. Brilliant! I loved this movie, it was fantastic and the acting was superb.",1
12493,Terrible film. The plot was weak and predictable.,0
13352,"I loved this movie, it was fantastic and the acting was superb.",1
4975,Bad production and the cast seemed uninterested.,0
3499,One of the best movies I've seen this year. Brilliant! It missed emotional depth.,1
13443,Poorly written and badly executed.,0
1085,Terrible film. The plot was weak and predictable.,0
4936,Amazing film! The story was gripping and I was impressed. Poorly written and badly executed.,1
6238,BAD PRODUCTION AND THE CAST SEEMED UNINTERESTED.,0
6735,A frustrating and forgettable movie. The cinematography was decent.,0
12984,Weak plot and poor performances. I really enjoyed it; will watch again.,0
14250,A very satisfying cinematic experience. It had funny moments.,1
11983,A very satisfying cinematic experience.,1
5923,Bad production and the cast seemed uninterested. It missed emotional depth.,0
17269,Fantastic plot and wonderful performances. It had funny moments.,1
8949,"Terrible film. The plot was weak and predictable. I loved this movie, it was fantastic and the acting was superb.",0
19451,Fantastic plot and wonderful performances. The pace felt slow.,1
4150,"Great experience, highly recommend to everyone.",1
5100,One of the best movies I've seen this year. Brilliant! The script needed polishing.,1
9513,"I did not enjoy it; wouldn't recommend. The visual effects were impressive. I loved this movie, it was fantastic and the acting was superb.",0
13260,BAD PRODUCTION AND THE CAST SEEMED UNINTERESTED.,0
17361,"I hated this movie, it was boring and the acting was terrible. The cinematography was decent.",0
17038,Poorly written and badly executed.,0
3336,Excellent production and the cast did a marvelous job. The cinematography was decent.,1
17586,One of !he best movies I've seen this year. Brilliant! Amazing film! The story was gripping and I was impressed.,1
19820,"Entertaining, emotional and beautifully directed.",1
13729,I really enjoyed it; will watch again.,1
9894,"Waste of time, not worth watching. The script needed polishing.",0
7651,"Waste of time, not worth watching. I liked the character arcs.",0
2239,Weak plot and poor performances.,0
14205,"I loved this mov...e, it was fantastic and the acting was superb.",1
252,WEAK PLOT AND POOR PERFORMANCES. THE DIALOGUES WERE SHARP.,0
8197,One of the worst movies I've seen. Disappointing.,0
4707,Terrible film. The plot was weak and predictable.,0
8144,A MESS — CONFUSING AND UNENGAGING.,0
2715,"Waste of time, not worth watching.",0
18080,A mess — co.fusing and unengaging. The soundtrack was forgettable.,0
9530,A VERY SATISFYING CINEMATIC EXPERIENCE. IT HAD FUNNY MOMENTS.,1
10342,I really enjoyed it; will watch again.,1
15291,One of the best movies I've seen this year. Brilliant!,1
327,Amazing film! The story was gripping and I was impressed.,1
4981,A frustrating and forgettable movie. I liked the character arcs.,0
7439,"Waste of time, not worth watching.",0
6648,Terrible film. The plot was weak and predictable.,0
6259,"Entertaining, emotional and beautifully directed. The script needed polishing. Excellent production and the cast did a marvelous job.",1
9048,A MESS — CONFUSING AND UNENGAGING. THE CINEMATOGRAPHY WAS DECENT.,0
3394,Bad production and the cast seemed uninterested.,0
17665,I did not enjoy it; wouldn't recommend. The script needed polishing.,0
19415,"I hated this movie, it was boring and the acting was terrible.",0
16118,One of the best movies I've seen this year. Brilliant! I liked the character arcs. Amazing film! The story was gripping and I was impressed.,1
1338,I really enjoyed it; will watch again. It had funny moments.,1
3169,Poorly written and badly executed.,0
12861,A frustrating and forgettable movie.,0
19815,One of the best movies I've seen this year. Brilliant! The script needed polishing.,1
2394,A MESS — CONFUSING AND UNENGAGING. THE VISUAL EFFECTS WERE IMPRESSIVE.,0
19916,Terrible film. The plot was weak and predictable. It had funny moments.,0
15180,One of the best movies I've seen this year. Brilliant! The dialogues were sharp.,1
5924,Excellent production and the cast did a marvelous job. The pace felt slow.,1
16298,A mess — confusing and unengaging. I liked the character arcs.,0
2744,Fantastic plot an? wonderful performances.,1
5006,Excellent production and the cast did a marvelous job. The soundtrack was forgettable.,1
18717,WEAK PLOT AND POOR PERFORM?NCES. THE DIALOGUES WERE SHARP.,0
19614,"Great experience, highly recommend?to everyone. The pace felt slow.",1
11644,Bad production and the cast seemed uninterested.,0
4120,"Waste of time, not worth watching. It missed emotional depth.",0
2091,Terrible film. The plot was weak and predictable. It missed emotional depth.,0
7444,One of the best movies I've seen this year. Brilliant!,1
8732,"I loved this movie, it was fantastic and the acting was superb.",1
14405,"Entertaining, emotional and beautifully directed. Amazing film! The story was gripping and I was impressed.",1
5703,Fantastic plot and wonderful performances. The soundtrack was forgettable.,1
3801,A very satisfying cinematic experience. The cinematography was decent.,1
11420,A mess — confusing and unengaging.,0
2009,"Entertaining, emotional and beautifully directed.",1
1494,"Entertaining, emotional and beautifully directed. I liked the character arcs.",1
9283,"WASTE OF TIME, NOT WORTH WATCHING.",0
7790,A masterpiece — compelling and heartwarming. The dialogues were sharp.,1
3849,TERRIBLE FILM. THE PLOT WAS WEAK AND PREDICTABLE. Excellent production and the cast did a marvelous job.,0
15651,"I LOVED THIS MOVIE, IT WAS FANTASTIC AND THE ACTING WAS SUPERB.",1
19144,"GREAT EXPERIENCE, HIGHLY RECOMMEND TO EVERYONE.",1
18552,I really enjoyed it; will watch again. It had funny moments.,1
19250,A mess — confusing and unengaging. The soundtrack was forgettable.,0
4195,ONE OF THE WORST MOVIES I'VE SEEN. DISAPPOINTING. THE PACE FELT SLOW.,0
1513,"Entertaining, emotional and beautifully directed.",1
2749,"WASTE OF TIME, NOT WORTH WATCHING. I LIKED THE CHARACTER ARCS.",0
18212,Bad production and the cast seemed uninterested.,0
3734,"I hated this movie, it was boring and the acting was terrible.",0
7655,Terrible film. The plot was weak and predictable. The dialogues were sharp.,0
2347,EXCELLENT PRODUCTION AND THE CAST DID A MARVELOUS JOB.,1
2520,A mess — confusing and unengaging. The pace felt slow.,0
719,"I loved this movie, it was fantastic and the acting was superb. The visual effects were impressive. A frustrating and forgettable movie.",1
140,One of the worst movies I've seen. Disappointing. Poorly written and badly executed.,0
17948,"Entertaining, emotional and beautifully directed. The pace felt slow.",1
17763,Fantastic plot and wonderful performances. The script needed polishing.,1
2445,Bad production and the cast seemed uninterested. I liked the character arcs.,0
5199,I did not enjoy it; wouldn't recommend.,0
1403,Terrible film. The plot was weak and predictable.,0
16322,"Great experience, highly recommend to everyone. The pace felt slow.",1
1731,"Excellent production and the cast did a marvelous job. Entertaining, emotional and beautifully directed.",1
9261,I did not enjoy it; wouldn't recommend.,0
3722,A MESS — CONFUSING AND UNENGAGING. THE SOUNDTRACK WAS FORGETTABLE.,0
17841,A very satisfying cinematic experience.,1
19737,"I loved this movie, it was fantastic and the acting was superb. The dialogues were sharp.",1
8122,"I loved this movie, it was fantastic and the acting was superb.",1
9532,Fantastic plot and wonderful performances.,1
17731,Terrible film. The plot was weak and predictable. I liked the character arcs.,0
18907,One of the best movies I've seen this year. Brilliant!,1
14284,A very satisfying cinematic experience. I liked the character arcs. Poorly written and badly executed.,1
4075,A masterpiece — compelling and heartwarming.,1
9050,I really enjoyed it; will watch again.,1
6439,Amazing film! The story was gripping and I was impressed. It had funny moments.,1
2268,I really enjoye... it; will watch again.,1
2831,A frustrating and forgettable movie.,0
10496,Terrible film. The plot was weak and predictable.,0
14178,Excellent production and the cast did a marvelous job.,1
12292,Bad production and the cast seemed uninterested.,0
8367,POORLY WRITTEN AND BADLY EXECUTED. IT MISSED EMOTIONAL DEPTH.,0
16895,Bad production and the cast seemed uninterested. The dialogues were sharp.,0
8467,A frustrating and forgettable movie.,0
2933,One of the best movies I've seen t?is year. Brilliant! The cinematography was decent.,1
13785,I did not enjoy it; wouldn't recommend. It had funny moments.,0
16076,I really enjoyed it; will watch again.,1
12951,A VERY SATISFYING CINEMATIC EXPERIENCE. IT MISSED EMOTIONAL DEPTH.,1
2947,A mess — confusing and unengaging. Amazing film! The story was gripping and I was impressed.,0
17515,One of the worst movies I've seen. Disappointing.,0
